"recordID","DatasetID","DatasetName","institutionID","Institution","collectionID","Collection","license","catalogNumber","TaxonConceptID","Scientific Name - original","vernacular name - original","scientificName","taxonRank","vernacularName","kingdom","phylum","Class","order","family","genus","Species","institutionCode","collectionCode","locality","Latitude - original","Longitude - original","geodetic datum - original","decimalLatitude","decimalLongitude","coordinateUncertaintyInMetres","country","stateProvince","minimumElevationInMeters","maximumElevationInMeters","minimumDepthIn meters","maximumDepthInMeters","individualCount","year","month","basisOfRecord","Basis Of Record - original","occurrenceStatus","sex","Taxonomic Quality","Location Quality","Event Date - parsed","country","identified _ by","Occurrence status assumed to be present","Coordinates are out of range for species","First of the month","First of the year","Geodetic datum assumed WGS84","Identification date before occurrence date","Incomplete collection date","Invalid collection date","Name not in national checklists","Collector name unparseable"
"15a56542-73bd-4270-84aa-05e93c3d26d6","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_393","152294","Bothrops atrox","","Bothrops atrox","species","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops atrox","FMT-HVD","ANIME","Nascido no Núcleo Animais Peçonhentos IMTM em 08/10/1992","-3.086359","-60.35093","","-3.086359","-60.35093","","Brasil","Amazonas","","","","","","1992","08","PreservedSpecimen","preservedSpecimen","present","","true","true","1992-08-10","Brasil","A.M. Picelli","true","false","false","false","true","false","false","false","true","false"
"ad0d19df-a541-4c5e-b418-9a5e5d976d5c","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_358","215490","Rhinobothryum lentiginosum","","Rhinobothryum lentiginosum","species","","Animalia","Chordata","Reptilia","Squamata","Colubridae","Rhinobothryum","Rhinobothryum lentiginosum","FMT-HVD","ANIME","AM 010, Km 26. Reserva Ducke","-2.96333","-59.9223","","-2.96333","-59.9223","","Brasil","Amazonas","","","","","","1992","11","PreservedSpecimen","preservedSpecimen","present","","true","true","1992-11-06","Brasil","M. Martins","true","false","false","false","true","true","false","false","true","false"
"e57b4909-c9b9-412b-9470-d410ec5d7570","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_758","152294","Bothrops atrox","","Bothrops atrox","species","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops atrox","FMT-HVD","ANIME","FMT/IMT - nascida em cativeiro","-3.086359","-60.35093","","-3.086359","-60.35093","","Brasil","Amazonas","","","","","","2002","09","PreservedSpecimen","preservedSpecimen","present","","true","true","2002-09-22","Brasil","G.S. Masseli","true","false","false","false","true","false","false","false","true","false"
"cb1b6675-d992-4b0b-bc62-c373192be85d","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_210","149499","Pseudoboa neuwiedii","","Pseudoboa neuwiedii","species","","Animalia","Chordata","Reptilia","Squamata","Dipsadidae","Pseudoboa","Pseudoboa neuwiedii","FMT-HVD","ANIME","Campus do INPA","-3.09477","-59.9891","","-3.09477","-59.9891","","Brasil","Amazonas","","","","","","1988","05","PreservedSpecimen","preservedSpecimen","present","","true","true","1988-05-01","Brasil","G. Moreira","true","false","true","false","true","true","false","false","true","false"
"ca3cf16e-92bb-4b52-8696-8d918a5f4fe1","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_290","180858","Atractus torquatus","","Atractus torquatus","species","","Animalia","Chordata","Reptilia","Squamata","Dipsadidae","Atractus","Atractus torquatus","FMT-HVD","ANIME","UHE Pitinga","-8.56680","-59.05966","","-8.5668","-59.05966","","Brasil","Amazonas","","","","","","1991","10","PreservedSpecimen","preservedSpecimen","present","","true","true","1991-10-01","Brasil","M. E. Oliveira","true","false","true","false","true","false","false","false","true","false"
"a8e84451-b9e7-443e-8c8b-adcd3c2c22d8","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_127","152294","Bothrops atrox","","Bothrops atrox","species","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops atrox","FMT-HVD","ANIME","UHE Balbina","-1.916804","-59.75789","","-1.916804","-59.75789","","Brasil","Amazonas","","","","","","1988","06","PreservedSpecimen","preservedSpecimen","present","","true","true","1988-06-02","Brasil","M.E. Oliveira","true","false","false","false","true","false","false","false","true","false"
"78fd0daf-aa7c-472b-9937-a9c2d352bf4b","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_60","149596","Dipsas indica","","Dipsas indica","species","","Animalia","Chordata","Reptilia","Squamata","Dipsadidae","Dipsas","Dipsas indica","FMT-HVD","ANIME","UHE Balbina","-1.916781","-59.75728","","-1.916781","-59.75728","","Brasil","Amazonas","","","","","","1988","01","PreservedSpecimen","preservedSpecimen","present","","true","true","1988-01-01","Brasil","M. Martins","true","false","true","true","true","false","false","false","true","false"
"8405d926-bb34-48b9-a4f5-7c5f8fe5be73","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_94","180777","Dipsas catesbyi","","Dipsas catesbyi","species","","Animalia","Chordata","Reptilia","Squamata","Dipsadidae","Dipsas","Dipsas catesbyi","FMT-HVD","ANIME","UFAM","-3.10037","-59.9761","","-3.10037","-59.9761","","Brasil","Amazonas","","","","","","1986","04","PreservedSpecimen","preservedSpecimen","present","","true","true","1986-04-01","Brasil","M.E. Oliveira","true","false","true","false","true","false","false","false","true","false"
"cc5f3025-dc3a-418e-a57d-77c41e1b05ed","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_401","215718","Micrurus hemprichii","","Micrurus hemprichii","species","","Animalia","Chordata","Reptilia","Squamata","Elapidae","Micrurus","Micrurus hemprichii","FMT-HVD","ANIME","Campus universitário UA. ICB","-3.10037","-59.9761","","-3.10037","-59.9761","","Brasil","Amazonas","","","","","","1993","03","PreservedSpecimen","preservedSpecimen","present","","true","true","1993-03-15","Brasil","Pedro Bisneto","true","false","false","false","true","false","false","false","true","false"
"13b6aeb9-150e-4bcd-a44c-cc72f95538fd","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_433","215718","Micrurus hemprichii","","Micrurus hemprichii","species","","Animalia","Chordata","Reptilia","Squamata","Elapidae","Micrurus","Micrurus hemprichii","FMT-HVD","ANIME","Rua Índio Creta, 47, Coroado II. Sítio Prosperidade","-3.085758","-59.76847","","-3.085758","-59.76847","","Brasil","Amazonas","","","","","","1993","08","PreservedSpecimen","preservedSpecimen","present","","true","true","1993-08-19","Brasil","Pedro Bisneto","true","false","false","false","true","false","false","false","true","false"
"aadc67a5-ac76-4e92-ba6a-1abcd3aeb3e9","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_493","152294","Bothrops atrox","","Bothrops atrox","species","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops atrox","FMT-HVD","ANIME","AM Manaus - Estrada Torquato Tapajos KM 13","-2.980834","-60.21237","","-2.980834","-60.21237","","Brasil","Amazonas","","","","","","1995","11","PreservedSpecimen","preservedSpecimen","present","","true","true","1995-11-20","Brasil","-","true","false","false","false","true","false","false","false","true","false"
"e23f4153-b878-43e1-96b2-8f09ceb83fca","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_736","152294","Bothrops atrox","","Bothrops atrox","species","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops atrox","FMT-HVD","ANIME","FMT/IMT - nascida em cativeiro","-3.086359","-60.35093","","-3.086359","-60.35093","","Brasil","Amazonas","","","","","","2002","09","PreservedSpecimen","preservedSpecimen","present","","true","true","2002-09-22","Brasil","G.S. Masseli","true","false","false","false","true","false","false","false","true","false"
"cb123ed2-90d3-4edf-8a5e-b7f30867a7ab","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_122","152294","Bothrops atrox","","Bothrops atrox","species","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops atrox","FMT-HVD","ANIME","UHE Balbina","-1.916804","-59.75789","","-1.916804","-59.75789","","Brasil","Amazonas","","","","","","1988","05","PreservedSpecimen","preservedSpecimen","present","","true","true","1988-05-05","Brasil","A.M. Picelli","true","false","false","false","true","false","false","false","true","false"
"c4b58f13-a34e-41e4-bef3-f0d3deed83e0","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_295","149561","Drepanoides anomalus","","Drepanoides anomalus","species","","Animalia","Chordata","Reptilia","Squamata","Dipsadidae","Drepanoides","Drepanoides anomalus","FMT-HVD","ANIME","UHE Pitinga","-8.56680","-59.05966","","-8.5668","-59.05966","","Brasil","Amazonas","","","","","","1991","10","PreservedSpecimen","preservedSpecimen","present","","true","true","1991-10-01","Brasil","M. E. Oliveira","true","false","true","false","true","false","false","false","true","false"
"a3477df6-d842-4a09-b682-41a315a31d4c","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_135","152294","Bothrops atrox","","Bothrops atrox","species","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops atrox","FMT-HVD","ANIME","UHE Balbina","-1.916804","-59.75789","","-1.916804","-59.75789","","Brasil","Amazonas","","","","","","1988","06","PreservedSpecimen","preservedSpecimen","present","","true","true","1988-06-22","Brasil","A.M. Picelli","true","false","false","false","true","false","false","false","true","false"
"69503bed-599b-4318-92c6-7f502cb8bd14","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_442","149554","Atractus latifrons","","Atractus latifrons","species","","Animalia","Chordata","Reptilia","Squamata","Dipsadidae","Atractus","Atractus latifrons","FMT-HVD","ANIME","Rio Negro, Igarapé do Mucura; Sítio Sagrado Coração de Jesus","-1.581921","-61.85675","","-1.581921","-61.85675","","Brasil","Amazonas","","","","","","1994","01","PreservedSpecimen","preservedSpecimen","present","","true","true","1994-01-29","Brasil","G.S. Masseli","true","false","false","false","true","false","false","false","true","false"
"80042660-bde4-4d1d-af43-a3037480cf3c","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_408","243772","Helicops angulatus","","Helicops angulatus","species","Cobra d'água","Animalia","Chordata","Reptilia","Squamata","Dipsadidae","Helicops","Helicops angulatus","FMT-HVD","ANIME","Estrada Contorno Norte, Base Aérea de Manaus","-3.145498","-59.93194","","-3.145498","-59.93194","","Brasil","Amazonas","","","","","","1993","04","PreservedSpecimen","preservedSpecimen","present","","true","true","1993-04-15","Brasil","M. E. Oliveira","true","false","false","false","true","false","false","false","true","false"
"b4479b46-4de4-48bf-bcda-b8e73d4d21a9","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_3","152294","Bothrops atrox","","Bothrops atrox","species","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops atrox","FMT-HVD","ANIME","1º BEF - Batalhão Especial de Fronteiras","-3.106190","-60.37680","","-3.10619","-60.3768","","Brasil","Amazonas","","","","","","1986","03","PreservedSpecimen","preservedSpecimen","present","","true","true","1986-03-01","Brasil","P. F. Bührmheim","true","false","true","false","true","false","false","false","true","false"
"10ac580a-ecde-4838-8221-d7201ba48c77","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_270","152294","Bothrops atrox","","Bothrops atrox","species","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops atrox","FMT-HVD","ANIME","Cidade Nova II","-3.034849","-59.59256","","-3.034849","-59.59256","","Brasil","Amazonas","","","","","","1991","08","PreservedSpecimen","preservedSpecimen","present","","true","true","1991-08-17","Brasil","A.M. Picelli","true","false","false","false","true","false","false","false","true","false"
"a50fa25e-376b-468b-b1ec-ed1983804d54","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_312","212427","Oxyrhopus melanogenys","","Oxyrhopus melanogenys","species","","Animalia","Chordata","Reptilia","Squamata","Dipsadidae","Oxyrhopus","Oxyrhopus melanogenys","FMT-HVD","ANIME","UHE Pitinga","-8.56680","-59.05966","","-8.5668","-59.05966","","Brasil","Amazonas","","","","","","1991","11","PreservedSpecimen","preservedSpecimen","present","","true","true","1991-11-15","Brasil","M. E. Oliveira","true","false","false","false","true","false","false","false","true","false"
"d167cb1d-950b-427c-b97e-0a46a222dafb","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_280","119949","Chironius fuscus","","Chironius fuscus","species","","Animalia","Chordata","Reptilia","Squamata","Colubridae","Chironius","Chironius fuscus","FMT-HVD","ANIME","UHE Pitinga","-8.56680","-59.05966","","-8.5668","-59.05966","","Brasil","Amazonas","","","","","","1991","09","PreservedSpecimen","preservedSpecimen","present","","true","true","1991-09-26","Brasil","P. F. Bührmheim","true","false","false","false","true","false","false","false","true","false"
"c62c5731-fe93-4e2d-9234-e1e786c5366e","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_507","212428","Erythrolamprus aesculapii","","Erythrolamprus aesculapii","species","","Animalia","Chordata","Reptilia","Squamata","Dipsadidae","Erythrolamprus","Erythrolamprus aesculapii","FMT-HVD","ANIME","BR 174 Ramal Km 28 Sítio Meu Cantinho","-2.681706","-60.52697","","-2.681706","-60.52697","","Brasil","Amazonas","","","","","","1996","05","PreservedSpecimen","preservedSpecimen","present","","true","true","1996-05-14","Brasil","M. E. Oliveira","true","false","false","false","true","false","false","false","true","false"
"bf06050a-1d45-4529-92ec-ac43f76a2b4b","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_42","149554","Atractus latifrons","","Atractus latifrons","species","","Animalia","Chordata","Reptilia","Squamata","Dipsadidae","Atractus","Atractus latifrons","FMT-HVD","ANIME","UHE Balbina","-1.916781","-59.75728","","-1.916781","-59.75728","","Brasil","Amazonas","","","","","","1987","10","PreservedSpecimen","preservedSpecimen","present","","true","true","1987-10-01","Brasil","G.S. Masseli","true","false","true","false","true","false","false","false","true","false"
"9b8ceb48-9621-49af-9e1a-919229f6a40b","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_422","152294","Bothrops atrox","","Bothrops atrox","species","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops atrox","FMT-HVD","ANIME","AM 010 Km 16 Ramal da Santa Tereza","-2.898600","-59.76141","","-2.8986","-59.76141","","Brasil","Amazonas","","","","","","1993","06","PreservedSpecimen","preservedSpecimen","present","","true","true","1993-06-22","Brasil","M. E. Oliveira","true","false","false","false","true","false","false","false","true","false"
"663b222d-8be9-4bed-8b11-d10a2e735dec","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_146","183772","Drymoluber dichrous","","Drymoluber dichrous","species","","Animalia","Chordata","Reptilia","Squamata","Colubridae","Drymoluber","Drymoluber dichrous","FMT-HVD","ANIME","UHE Samuel","-8.752046","-63.55669","","-8.752046","-63.55669","","Brasil","Rondonia","","","","","","1989","01","PreservedSpecimen","preservedSpecimen","present","","true","true","1989-01-01","Brasil","Herbet Lima","true","false","true","true","true","false","false","false","true","false"
"722d0204-8f32-4d9b-ba99-9d7539469c77","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_449","152294","Bothrops atrox","","Bothrops atrox","species","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops atrox","FMT-HVD","ANIME","Igarapé do Tarumã Sú","-2.972851","-60.58457","","-2.972851","-60.58457","","Brasil","Amazonas","","","","","","1994","04","PreservedSpecimen","preservedSpecimen","present","","true","true","1994-04-07","Brasil","G.S. Masseli","true","false","false","false","true","false","false","false","true","false"
"b2c29a7e-14d2-450d-a85d-14e22f0da4ee","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_243","152662","Phrynonax polylepis","","Phrynonax","genus","","Animalia","Chordata","Reptilia","Squamata","Colubridae","Phrynonax","","FMT-HVD","ANIME","Serra dos Surucucus","278320","-63.6667","","278320.0","-63.6667","","","","","","","","","1991","03","PreservedSpecimen","preservedSpecimen","present","","true","false","1991-03-01","","A.M. Picelli","true","true","true","false","true","false","false","false","true","false"
"1054a1a3-26d5-4ad8-a853-3a8675bfc2fc","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_365","174872","Eunectes murinus","","Eunectes murinus","species","","Animalia","Chordata","Reptilia","Squamata","Boidae","Eunectes","Eunectes murinus","FMT-HVD","ANIME","R. Cuieras, Lago Jaradá","-2.696201","-60.54772","","-2.696201","-60.54772","","Brasil","Amazonas","","","","","","1992","08","PreservedSpecimen","preservedSpecimen","present","","true","true","1992-08-16","Brasil","M. E. Oliveira","true","false","false","false","true","false","false","false","true","false"
"a3ecaa5e-ff97-4a2a-9c37-e47a7a4ad198","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_318","212428","Erythrolamprus aesculapii","","Erythrolamprus aesculapii","species","","Animalia","Chordata","Reptilia","Squamata","Dipsadidae","Erythrolamprus","Erythrolamprus aesculapii","FMT-HVD","ANIME","UHE Pitinga","-8.56680","-59.05966","","-8.5668","-59.05966","","Brasil","Amazonas","","","","","","1991","11","PreservedSpecimen","preservedSpecimen","present","","true","true","1991-11-18","Brasil","M. E. Oliveira","true","false","false","false","true","false","false","false","true","false"
"ced53daa-aac4-4aec-92f1-bcf52d0873b5","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_762","152294","Bothrops atrox","","Bothrops atrox","species","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops atrox","FMT-HVD","ANIME","FMT/IMT - nascida em cativeiro","-3.086359","-60.35093","","-3.086359","-60.35093","","Brasil","Amazonas","","","","","","2002","09","PreservedSpecimen","preservedSpecimen","present","","true","true","2002-09-22","Brasil","G.S. Masseli","true","false","false","false","true","false","false","false","true","false"
"c0459238-e8ab-4c06-8cc9-eb19e942f233","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_352","149499","Pseudoboa neuwiedii","","Pseudoboa neuwiedii","species","","Animalia","Chordata","Reptilia","Squamata","Dipsadidae","Pseudoboa","Pseudoboa neuwiedii","FMT-HVD","ANIME","3º Pelotão Especial de Fronteira - Pedral","-1.403349","-69.80707","","-1.403349","-69.80707","","","","","","","","","1992","05","PreservedSpecimen","preservedSpecimen","present","","true","true","1992-05-15","","M. E. Oliveira","true","false","false","false","true","false","false","false","true","false"
"b4fb865d-a846-4b5c-8e03-637f4a051a48","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_390","149505","Leptodeira annulata","","Leptodeira annulata","species","","Animalia","Chordata","Reptilia","Squamata","Dipsadidae","Leptodeira","Leptodeira annulata","FMT-HVD","ANIME","AM 010 Km 62","-2.929938","-59.35461","","-2.929938","-59.35461","","Brasil","Amazonas","","","","","","1992","10","PreservedSpecimen","preservedSpecimen","present","","true","true","1992-10-24","Brasil","M. E. Oliveira","true","false","false","false","true","false","false","false","true","false"
"95563ff4-b181-430a-86a8-1bc1f70ff510","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_356","180858","Atractus torquatus","","Atractus torquatus","species","","Animalia","Chordata","Reptilia","Squamata","Dipsadidae","Atractus","Atractus torquatus","FMT-HVD","ANIME","Reserva Ducke","-2.96333","-59.9223","","-2.96333","-59.9223","","Brasil","Amazonas","","","","","","1992","06","PreservedSpecimen","preservedSpecimen","present","","true","true","1992-06-14","Brasil","M. E. Oliveira","true","false","false","false","true","false","false","false","true","false"
"491718b1-0e11-4bcf-adb5-333aa2e14f71","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_61","152294","Bothrops atrox","","Bothrops atrox","species","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops atrox","FMT-HVD","ANIME","UHE Balbina","-1.916781","-59.75728","","-1.916781","-59.75728","","Brasil","Amazonas","","","","","","1988","01","PreservedSpecimen","preservedSpecimen","present","","true","true","1988-01-01","Brasil","M. E. Oliveira","true","false","true","true","true","false","false","false","true","false"
"69670579-8988-40fd-9734-cb954b3b05d7","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_250","152662","Phrynonax polylepis","","Phrynonax","genus","","Animalia","Chordata","Reptilia","Squamata","Colubridae","Phrynonax","","FMT-HVD","ANIME","São José","-3.068553","-59.47544","","-3.068553","-59.47544","","Brasil","Amazonas","","","","","","1991","04","PreservedSpecimen","preservedSpecimen","present","","true","true","1991-04-28","Brasil","Maria Ermelinda Oliveira","true","false","false","false","true","false","false","false","true","false"
"b1180c87-4503-496a-ac50-adcb985a61b1","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_77","152294","Bothrops atrox","","Bothrops atrox","species","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops atrox","FMT-HVD","ANIME","Conjunto Suframa - campus universitário","-3.132041","-59.73402","","-3.132041","-59.73402","","Brasil","Amazonas","","","","","","1988","03","PreservedSpecimen","preservedSpecimen","present","","true","true","1988-03-11","Brasil","P. F. Bührmheim","true","false","false","false","true","false","false","false","true","false"
"101c0fb1-6aea-415f-bb19-8d9286420293","dr971","Coleção ANIME da Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","in174","Fundação de Medicina Tropical Doutor Heitor Vieira Dourado","co530","Coleção de animais de interesse médico","CC-BY-NC 4.0 (Int)","ANIME_362","152294","Bothrops atrox","","Bothrops atrox","species","","Animalia","Chordata","Reptilia","Squamata","Viperidae","Bothrops","Bothrops atrox","FMT-HVD","ANIME","CIGS","-3.100020","-60.45072","","-3.10002","-60.45072","","Brasil","Amazonas","","","","","","1992","08","PreservedSpecimen","preservedSpecimen","present","","true","true","1992-08-12","Brasil","M. E. Oliveira","true","false","false","false","true","false","false","false","true","false"
